match_id,isRadiant,player_slot,account_id,personaname,name,rank_tier,actions_per_min,hero_id,kills,deaths,assists,kills_per_min,kda,multi_kills_2,multi_kills_3,multi_kills_4,multi_kills_5,level,total_xp,xp_per_min,total_gold,gold,gold_spent,gold_per_min,last_hits,denies,firstblood_claimed,hero_kills,lane_kills,tower_kills,ancient_kills,neutral_kills,roshan_kills,observer_kills,sentry_kills,courier_kills,necronomicon_kills,camps_stacked,creeps_stacked,tower_damage,hero_damage,hero_healing,pings,rune_pickups,obs_placed,observer_uses,sen_placed,sentry_uses,purchase_tpscroll,stuns,backpack_0,backpack_1,backpack_2,item_0,item_1,item_2,item_3,item_4,item_5,is_roaming,life_state_0,life_state_1,life_state_2,life_state_dead,teamfight_participation
3805223928,True,4,134276083,任欣然的提款机,eLeVen,,326,65,2,8,12,0.05400540054005401,1,,,,,19,15405,416,11258,897,9335,304,128,7,0,2,90,0,0,40,40,0,0,0,0,1,1,0,11390,0,140,3,1,1,0,0,12,32.722656,0,0,0,1,36,244,214,21,102,False,1919,16,289,305,0.5833333
3805223928,False,128,94155156,SAYA!!!,Fly,,226,30,6,7,21,0.16201620162016203,3,,,,,19,16072,434,12665,2157,10355,342,44,5,0,6,28,0,0,12,12,2,2,0,0,2,10,1189,15620,3877,72,11,7,2,12,6,7,42.666138,0,0,0,36,180,92,218,244,102,True,1966,14,244,258,0.75
3805223928,False,129,88271237,Paul Pogba,Ceb,80,373,47,8,4,18,0.21602160216021604,5,1,,,,22,20553,555,18998,489,17235,513,204,18,0,8,150,0,5,69,69,0,0,0,0,1,9,1139,18722,0,30,13,1,1,0,0,7,0,33,36,166,102,116,63,46,108,212,False,2077,7,140,147,0.7222222
3805223928,False,130,26771994,halo,JerAx,,187,103,4,3,27,0.10801080108010802,7,,,,,21,18924,511,11961,505,13040,323,58,1,0,4,41,0,0,15,15,0,0,0,0,7,33,693,18216,0,90,4,6,6,3,1,10,81.87848,0,0,0,36,102,21,185,46,214,True,2110,9,105,114,0.8611111
3805223928,False,131,41231571,Carl,s4,80,312,13,10,5,18,0.27002700270027,4,3,,,,23,22738,614,19886,5602,13780,537,188,5,0,10,161,3,5,19,19,0,0,0,0,1,3,2259,27537,250,21,10,1,1,0,0,9,19.742802,0,0,0,41,123,1,63,190,46,False,1962,6,256,262,0.7777778
3805223928,False,132,19672354,Notail.SebastianDabs,BigDaddyN0tail,,198,92,8,5,19,0.21602160216021604,4,2,,,,21,20035,541,20664,5294,15570,558,199,15,0,8,129,6,15,61,61,1,2,0,0,0,0,10172,20816,0,54,8,0,0,0,0,8,21.480352,0,0,0,116,29,117,119,164,229,False,2007,11,206,217,0.75
3805240127,True,0,86745912,REAL_LIFE,rtz YB`a,,162,48,5,6,18,0.09696186166774401,3,,,,,25,32538,631,38675,5916,29335,750,566,7,0,5,366,4,72,184,184,0,0,0,0,3,5,5831,29002,0,90,19,0,0,0,0,10,22.58143,265,63,0,156,117,263,139,116,133,False,2794,25,277,302,0.6571429
3805240127,True,1,111620041,1947,SumaiL,80,277,41,11,2,17,0.21331609566903684,9,3,,,,25,28671,556,26866,2421,25890,521,303,12,0,11,230,3,2,68,68,0,0,0,0,1,2,4070,23809,0,60,14,0,0,0,0,8,41.003334,46,0,0,48,108,1,166,135,116,False,3046,3,47,50,0.8
3805240127,True,2,87177591,:-,Fear,80,256,47,6,9,13,0.11635423400129281,1,,,,,23,22895,444,18048,3347,14565,350,175,21,0,6,153,1,6,35,35,1,2,0,0,2,5,787,17975,0,21,1,0,0,0,0,8,3.5389404,0,75,33,185,63,102,164,46,108,False,2656,19,421,440,0.54285717
3805240127,True,3,87382579,xd,MISERY,,135,68,7,10,22,0.13574660633484162,2,,,,,24,25680,498,18976,4200,13580,368,83,2,0,8,68,0,0,14,14,3,0,0,0,0,0,945,17392,0,90,6,13,11,9,3,10,13.050085,0,0,0,34,65,44,214,108,30,False,2784,9,303,312,0.8
3805240127,True,4,25907144,13,Cr1t-,80,263,86,4,7,27,0.0775694893341952,3,,,,,25,27846,540,19079,2388,17755,370,100,7,1,4,91,0,0,10,10,2,1,1,0,0,0,743,27717,1325,65,13,9,7,7,7,12,83.79138,38,46,260,1,100,92,226,102,29,False,2927,19,150,169,0.8857143
3805240127,False,128,137272985,A.I.N.Y.,Freeze,80,317,15,12,6,10,0.23270846800258563,3,1,,,,25,33724,654,26453,1140,22565,513,290,33,0,12,260,1,7,55,55,2,0,0,0,1,1,1854,22008,0,46,4,0,0,0,0,7,28.062256,0,0,0,1,96,116,50,33,154,False,2861,16,219,235,0.64705884
3805240127,False,129,139937922,二哈,Yang,80,234,108,3,8,14,0.05817711700064641,1,1,,,,25,28206,547,25370,1183,18910,492,259,5,0,3,189,0,3,62,62,1,2,0,0,0,0,1011,20376,55,72,31,1,1,0,0,8,105.46892,0,41,0,50,0,90,242,114,100,False,2914,16,166,182,0.47058824
3805240127,False,130,114239371,稍安勿躁,ddc,80,130,3,5,8,20,0.09696186166774401,2,1,,,,19,16398,318,12530,723,10815,243,42,7,0,5,28,0,2,15,15,3,1,0,0,0,0,0,9025,0,29,8,18,7,13,4,8,73.82031,0,0,0,102,43,232,214,46,36,False,2757,12,327,339,0.7058824
3805240127,False,131,108382060,0.0,Sylar,80,288,8,10,6,13,0.19392372333548802,3,,,,,25,33054,641,34394,1307,31020,667,470,8,0,10,278,5,45,173,173,1,1,0,0,0,0,5085,27008,6021,39,7,0,0,0,0,7,0,0,48,63,139,116,135,145,1,154,False,2827,16,253,269,0.6764706
3805240127,False,132,182331313,乌龙院,Fade,80,352,100,4,7,24,0.0775694893341952,3,,,,,22,21297,413,19028,1822,16165,369,65,0,0,4,53,0,0,11,11,1,0,0,0,0,0,0,17591,428,181,15,3,3,1,0,12,34.5791,0,0,0,267,254,1,256,127,214,False,2863,13,220,233,0.8235294
3805293296,True,0,254710104,。,Ms,80,194,15,5,6,7,0.1487357461576599,1,1,,,,17,13009,387,12236,504,10090,364,150,15,0,5,141,0,0,16,16,0,1,0,0,1,1,1192,15025,0,75,5,0,0,0,0,8,0,0,0,0,212,263,50,8,73,46,False,1754,16,248,264,0.5
3805293296,True,1,142974425,NOT TODAY.,yoona,80,147,100,3,9,16,0.08924144769459594,1,,,,,15,11026,328,9244,52,8290,275,37,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,11320,1172,44,9,8,5,4,2,7,25.220825,101,0,0,41,46,214,1,43,92,False,1803,17,198,215,0.7916667
3805293296,True,2,158847773,宰猪,天命,80,276,66,0,7,12,,1,,,,,11,6387,190,6454,237,6275,192,33,0,0,0,17,0,0,11,11,4,0,0,0,1,2,678,3634,2139,73,5,6,2,12,6,8,11.137503,0,0,0,187,94,38,42,214,244,False,1838,14,166,180,0.45833334
3805293296,True,3,135878232,OC,old chicken,80,308,72,12,8,6,0.35696579077838375,2,2,,,,17,13648,406,14589,651,12265,434,166,9,1,12,114,0,7,59,59,0,0,0,0,1,1,319,19768,0,17,8,0,0,0,0,10,49.723682,46,21,0,50,8,185,212,36,154,False,1715,29,274,303,0.75
3805293296,True,4,397462905,给你整的明明白白的,dark,80,147,49,4,5,7,0.11898859692612791,1,,,,,16,12572,374,12438,1080,11835,370,163,5,0,3,135,1,3,30,30,1,0,0,0,1,3,1653,10459,0,59,3,0,0,0,0,6,53.583042,0,0,0,1,152,178,63,21,185,False,1842,6,170,176,0.45833334
3805293296,False,128,105248644,mbappé-,Miracle-,,345,54,13,2,15,0.3867129400099157,9,3,,,,23,22489,669,20775,3728,17700,618,194,14,0,13,174,4,9,18,18,1,0,0,0,1,3,6125,23407,3130,21,6,0,0,0,0,5,0,46,0,0,151,154,36,168,50,112,False,1974,11,33,44,0.8235294
3805293296,False,129,34505203,Comprende,MinD_ContRoL,,206,58,11,2,14,0.32721864154685176,8,2,1,1,1,20,17346,516,16438,2922,13805,489,123,9,0,11,103,3,1,21,21,0,1,0,0,0,0,8619,20336,1125,75,6,0,1,0,0,6,0,0,240,0,63,263,36,88,135,185,False,1954,5,59,64,0.7352941
3805293296,False,130,82262664,an naml,KuroKy,,124,86,6,6,26,0.17848289538919188,4,1,,,,19,16371,487,12942,4271,8670,385,59,2,0,6,45,0,0,12,12,1,0,0,0,0,0,276,16506,0,66,7,13,7,8,3,12,57.86645,0,0,46,0,244,0,1,180,36,False,1892,15,111,126,0.9411765
3805293296,False,131,101356886,gh,Gh,80,280,16,3,8,16,0.08924144769459594,2,,,,,16,12505,372,11093,4326,6770,330,37,0,0,3,34,0,0,1,1,0,0,0,0,0,0,201,10438,0,57,18,1,1,0,0,11,44.23546,0,0,0,214,30,40,102,1,34,True,1860,12,146,158,0.5588235
3805293296,False,132,72312627,Hangry Beef,MATUMBAMAN,,176,47,1,6,15,0.029747149231531978,2,,,,,16,12068,359,13379,2591,11030,398,148,18,0,1,140,1,1,17,17,1,1,0,0,0,0,1443,15746,0,16,2,0,0,0,0,9,0,38,0,0,108,127,36,63,212,33,False,1824,12,182,194,0.47058824
3805324477,True,0,86785083,Undying,AfterLife,,380,38,0,10,2,,0,,,,,10,5078,211,4476,1033,3175,186,51,1,0,0,21,0,3,29,29,0,0,0,0,1,3,50,7277,0,29,2,0,1,0,0,6,12.854122,11,0,0,182,0,46,36,40,50,False,1298,27,120,147,1
3805324477,True,1,86725175,LeBron James,Resolut1on,,341,12,0,5,0,,0,,,,,12,7412,308,7340,418,6835,305,129,14,0,0,97,0,0,42,42,0,0,0,0,0,0,326,3061,0,21,2,0,0,0,0,5,0,0,0,0,63,212,174,11,0,36,False,1305,8,132,140,0
3805324477,True,2,81852496,meow,Afoninje,80,423,72,1,7,1,0.04155124653739612,0,,,,,14,9747,405,8158,3,7790,339,134,5,0,1,86,0,9,51,51,0,0,0,0,0,0,0,7428,0,34,2,0,0,0,0,4,20.23017,0,0,0,102,185,50,36,212,18,False,1261,22,162,184,1
3805324477,True,3,182993582,inspired-,kingr-,80,260,90,0,4,2,,0,,,,,12,6907,287,6762,1890,4450,281,93,2,0,0,76,0,0,13,13,1,1,0,0,5,17,0,5882,0,34,2,2,3,2,0,3,0,0,0,0,214,102,244,46,16,0,False,1372,11,62,73,1
3805324477,True,4,93473848,Maden,Maden,80,314,3,0,8,0,,0,,,,,8,3682,153,3176,96,3240,132,9,0,0,0,6,0,0,0,0,2,1,0,0,1,2,0,2778,0,49,5,8,7,10,3,7,31.725601,0,0,0,43,0,244,0,16,34,False,1315,10,120,130,0
3805324477,False,128,87278757,Puppey,Puppey,,167,30,3,2,15,0.12465373961218837,6,,,,,12,7412,308,6498,470,6390,270,27,2,0,3,15,2,0,12,12,0,0,0,0,2,9,1060,5907,2406,48,2,10,7,4,2,6,31.37361,16,0,0,267,29,0,46,36,265,True,1400,4,41,45,0.5294118
3805324477,False,129,97590558,50centaur,Ace,80,324,70,18,0,5,0.7479224376731302,23,2,1,,,17,13068,543,14488,2541,12670,602,151,14,0,18,129,1,0,28,28,0,0,0,0,1,3,738,13178,0,10,2,0,0,0,0,4,0,157,46,0,36,1,50,108,244,166,False,1445,,,0,0.6764706
3805324477,False,130,89117038,YapzOr,YapzOr,80,525,16,3,0,18,0.12465373961218837,21,,,,,16,11864,493,8808,597,8920,366,72,3,0,3,63,0,0,10,10,0,0,0,0,0,0,114,8364,0,28,6,1,1,1,1,5,50.210655,0,188,0,100,1,9,36,46,214,True,1445,,,0,0.61764705
3805324477,False,131,86799300,☻☻☻☻,Fata,,236,65,7,0,14,0.29085872576177285,21,1,,,,14,9722,404,11937,1753,10800,496,106,3,1,7,68,0,2,35,35,3,1,1,0,1,2,143,7455,214,25,26,0,0,0,0,7,14.675903,36,46,38,1,41,244,116,214,30,False,1445,,,0,0.61764705
3805324477,False,132,116585378,UR BALLSACK BELONGS TO ME,MidOne,,389,23,3,0,19,0.12465373961218837,22,,,,,18,14199,590,13260,1885,11985,551,165,20,0,3,162,1,4,19,19,0,0,0,0,2,4,2418,9541,275,26,9,0,0,0,0,8,21.830374,0,182,11,50,36,1,151,41,116,False,1445,,,0,0.61764705
3805358214,True,0,149486894,烈烈风中丶,Sccc,80,374,39,7,5,8,0.1355713363460297,2,1,,,,25,34232,663,32890,592,28620,637,495,20,0,7,385,2,5,110,110,0,2,0,0,0,0,2467,34746,0,55,16,0,0,0,0,18,0,0,0,46,63,250,116,225,119,166,False,2991,6,102,108,0.6
3805358214,True,1,117281554,1111,Moogy,,308,54,12,5,7,0.23240800516462234,3,,,,,25,27675,536,24164,929,20600,468,315,23,1,12,200,1,44,129,129,0,0,0,0,1,2,1155,22936,1920,42,3,0,0,0,0,15,1.7662354,46,0,0,151,63,123,55,154,168,False,2823,23,253,276,0.76
3805358214,True,2,82327674,wwwwwwwww,Faith,,251,87,0,15,12,,0,,,,,16,12392,240,9810,89,9020,190,47,3,0,0,30,0,0,10,10,7,3,0,0,2,3,12,8477,0,99,4,12,10,24,16,15,0,0,0,0,214,188,43,31,36,92,True,2449,32,618,650,0.48
3805358214,True,3,87012746,kps,kpii,80,375,58,5,5,3,0.09683666881859264,1,1,,,,22,21634,419,18071,324,18295,350,212,10,0,5,164,0,3,49,49,0,2,1,0,0,0,927,21345,1454,66,7,0,0,0,0,19,0,0,0,0,263,63,135,0,46,123,False,2821,11,267,278,0.32
3805358214,True,4,139876032,最后的战役,kaka,80,174,16,0,12,18,,1,,,,,19,15903,308,14818,116,12630,287,109,4,0,0,58,0,3,48,48,2,1,0,0,2,5,0,8294,0,65,29,10,7,3,2,13,57.072937,0,0,0,1,0,100,0,214,256,True,2500,19,580,599,0.72
3805358214,False,128,137193239,哦呼,Paparazi灬,80,170,15,15,4,19,0.2905100064557779,6,2,,,,25,34232,663,35110,9703,27025,680,412,41,0,15,315,2,9,108,108,3,2,1,0,1,3,8235,45789,0,95,11,0,0,0,0,10,0,46,0,0,119,116,50,110,154,108,False,2870,15,214,229,0.8095238
3805358214,False,129,89423756,蚂蝗,LaNm,,292,26,6,8,18,0.11620400258231117,2,1,,,,24,24784,480,19878,5596,13465,385,49,3,0,6,38,0,0,12,12,2,0,0,0,1,2,855,12853,0,123,23,1,0,3,2,11,124.53932,0,0,0,1,214,24,46,256,100,True,2831,8,260,268,0.5714286
3805358214,False,130,113800818,蚊子,Fenrir,80,136,62,3,4,24,0.058102001291155586,5,,,,,23,22150,429,17916,5255,13395,347,41,0,0,3,25,0,0,7,7,4,5,0,0,0,0,556,7422,1313,98,11,19,14,27,7,13,1.7706406,0,0,36,254,214,30,102,92,46,True,2981,12,106,118,0.64285713
3805358214,False,131,107803494,Ori,Ori,80,465,19,15,1,18,0.2905100064557779,16,,,,,25,31857,617,33613,8197,27655,651,369,14,0,16,271,8,27,90,90,1,0,0,0,0,0,7685,36164,0,59,10,0,0,0,0,7,83.18274,0,0,0,154,114,112,48,1,116,False,3073,3,23,26,0.78571427
3805358214,False,132,134276083,任欣然的提款机,eLeVen,,287,108,3,9,18,0.058102001291155586,2,,,,,25,28140,545,24474,3813,19030,474,265,2,0,3,209,1,0,51,51,0,2,0,0,1,3,3295,12156,1742,375,8,0,0,0,0,14,37.842392,0,46,0,231,0,9,242,256,90,False,2750,25,324,349,0.5
3805388478,True,0,134556694,pos5 player,Solo,,152,87,5,3,17,0.16111707841031148,5,,,,,14,9837,317,8472,488,8065,273,12,2,1,5,9,0,0,0,0,2,3,0,0,0,0,129,10149,375,23,11,12,9,18,5,8,0,0,0,0,0,0,185,214,36,0,False,1751,6,106,112,0.6111111
3805388478,True,1,132851371,cherf0l,RAMZES666,80,325,95,3,2,20,0.09667024704618689,7,,,,,22,21319,687,20233,1411,20090,652,283,8,0,3,177,3,42,103,103,0,0,0,0,1,9,6055,14636,0,73,11,0,0,0,0,10,8.211676,0,0,46,50,24,1,116,145,154,False,1823,4,36,40,0.6388889
3805388478,True,2,106573901,I'mS oFuckiNg B aD,No[o]ne-,,364,35,17,2,6,0.547798066595059,7,4,2,1,,21,18682,602,20202,735,19525,651,239,20,0,17,187,4,2,62,62,1,0,0,0,1,3,3881,28595,0,79,8,0,0,0,0,8,0.13328184,0,0,0,263,63,212,123,166,116,False,1766,10,87,97,0.6388889
3805388478,True,3,92423451,Geraldinio,9pasha,,382,19,9,1,5,0.2900107411385607,7,,,,,20,17006,548,14585,633,15420,470,153,19,0,9,154,1,0,12,12,0,0,0,0,1,3,1554,18987,0,30,2,0,0,0,0,12,54.83545,0,0,0,252,1,102,116,63,46,False,1831,4,28,32,0.3611111
3805388478,True,4,159020918,RodjER,RodjER,,315,66,2,4,20,0.06444683136412459,4,,,,,15,10458,337,10085,426,9840,325,89,3,0,2,15,1,2,73,73,0,1,0,0,4,12,1375,7968,1293,42,9,2,1,1,1,7,32.811638,0,0,0,187,102,29,108,34,38,True,1774,6,83,89,0.6111111
3805388478,False,128,86745912,REAL_LIFE,rtz YB`a,,147,12,4,4,1,0.12889366272824918,1,1,,,,19,15764,508,16975,1,16545,547,244,5,0,4,181,1,9,59,59,0,0,0,0,0,0,1147,11464,0,19,8,0,0,0,0,5,0,0,0,0,114,63,174,46,212,154,False,1706,6,151,157,0.41666666
3805388478,False,129,111620041,1947,SumaiL,80,293,43,4,7,5,0.12889366272824918,1,,,,,16,12165,392,13437,931,12295,433,167,13,0,4,149,1,0,24,24,1,0,0,0,2,9,959,12640,0,25,9,0,0,0,0,7,0,46,8,0,50,1,36,100,185,21,False,1612,10,241,251,0.75
3805388478,False,130,87177591,:-,Fear,80,297,49,3,4,1,0.09667024704618689,0,,,,,16,12103,390,11482,613,11170,370,143,12,0,3,130,0,4,24,24,0,0,0,0,1,2,1640,8533,0,19,5,0,0,0,0,4,31.736938,0,0,0,1,63,116,178,185,36,False,1691,6,166,172,0.33333334
3805388478,False,131,87382579,xd,MISERY,,124,68,1,11,9,0.032223415682062294,0,,,,,11,6020,194,5027,468,4470,162,14,2,0,1,14,0,0,0,0,2,0,0,0,0,0,39,5441,270,54,1,9,8,12,3,10,3.599121,0,0,0,0,0,46,244,29,36,False,1660,10,193,203,0.8333333
3805388478,False,132,25907144,13,Cr1t-,80,229,69,0,10,7,,0,,,,,13,7634,246,7168,1665,5030,231,50,0,0,0,36,0,0,13,13,0,0,0,0,0,0,0,7886,280,33,9,5,4,1,1,7,29.836525,0,0,0,214,187,92,34,46,182,True,1661,38,164,202,0.5833333
3805446809,True,0,125581247,LUCKLIFE,Ame,80,194,113,5,6,6,0.1278227524499361,1,,,,,20,18306,468,25034,2169,20410,640,348,15,0,4,293,0,0,20,20,1,0,0,0,0,0,370,17455,290,31,2,0,0,0,0,7,0,57,0,0,152,158,48,65,212,135,False,2179,15,154,169,0.64705884
3805446809,True,1,106863163,sqm,Somnus丶M,80,134,46,2,9,6,0.05112910097997443,0,,,,,20,17406,445,18697,2,17120,478,320,8,0,2,231,1,17,63,63,0,0,0,0,3,12,874,15169,0,42,5,0,0,0,0,6,0,36,0,0,170,135,168,116,212,63,False,1961,33,354,387,0.47058824
3805446809,True,2,94296097,11:11,xNova,80,133,30,6,9,7,0.1533873029399233,1,,,,,16,12087,309,10170,1368,9280,260,22,3,1,6,16,0,0,2,2,4,2,0,0,0,0,0,10600,1371,60,3,14,13,20,3,11,30.852951,73,0,0,36,214,0,42,188,73,False,2131,17,200,217,0.7647059
3805446809,True,3,101695162,Mbappé,fy,80,143,100,3,11,10,0.07669365146996165,1,,,,,16,11813,302,9388,2,7070,240,46,0,0,3,36,0,0,0,0,0,0,0,0,2,6,69,8674,207,74,6,2,2,8,7,8,13.95912,0,0,0,1,36,0,46,214,92,True,2058,21,269,290,0.7058824
3805446809,True,4,94738847,NakamuraEmi,Chalice,80,198,57,0,7,7,,0,,,,,14,9348,239,9740,1320,7545,249,77,4,0,0,73,1,0,3,3,0,0,0,0,0,0,109,3542,2035,21,1,0,0,2,2,10,0,0,0,0,50,0,36,185,229,46,False,2151,21,176,197,0.4117647
3805446809,False,128,184950344,olryt,Kuku,,123,53,4,7,32,0.10225820195994886,4,1,,,,21,20105,514,21748,257,26165,556,259,11,0,4,162,1,19,89,89,1,0,0,0,0,0,6492,16506,1033,33,17,4,4,1,1,10,17.426065,0,0,0,267,96,46,63,112,185,True,2251,14,83,97,0.85714287
3805446809,False,129,155494381,IM THROWING NOW,Tims,,171,28,1,6,22,0.025564550489987216,3,,,,,19,15959,408,12360,673,11795,316,28,0,0,1,17,0,3,4,4,3,2,0,0,1,3,117,6040,80,168,26,12,12,19,10,10,48.064056,43,46,0,1,214,21,102,30,36,True,2220,16,112,128,0.54761904
3805446809,False,130,164532005,ljcute,Armel,,230,13,19,1,12,0.4857264593097571,15,4,2,2,,25,28711,734,28946,2605,29285,740,327,16,0,19,306,2,0,21,21,1,0,0,0,2,6,4123,32423,0,121,10,1,1,0,0,7,12.29483,46,0,0,119,204,63,123,100,1,False,2332,1,15,16,0.7380952
3805446809,False,131,132309493,magnus only,Raven,,158,44,10,2,18,0.2556455048998722,9,1,,,,23,22492,575,23548,1456,22210,602,275,9,0,10,135,2,58,139,139,1,0,0,0,0,0,2399,30522,80,63,14,0,0,0,0,6,6.8550296,46,0,0,208,50,147,116,168,212,False,2208,8,132,140,0.6666667
3805446809,False,132,187619311,B*LLSH*T,SamH,,211,65,8,1,27,0.20451640391989773,17,1,,,,23,22452,574,15881,1440,15250,406,167,16,0,8,111,0,2,59,59,1,4,0,0,1,3,1106,13112,160,111,10,0,0,0,0,4,25.287642,41,0,0,102,30,48,1,116,185,False,2320,2,26,28,0.8333333
3805456168,True,0,140153524,像你这样的傻逼太多了,Q,,111,64,2,8,7,0.04318100035984167,1,,,,,20,17554,379,11671,569,9790,252,97,4,0,2,78,0,0,21,21,1,1,0,0,0,0,865,9410,0,21,3,10,12,4,1,8,50.48483,0,0,188,36,0,214,46,100,0,False,2501,18,262,280,0.64285713
3805456168,True,1,129958758,EVER GARDEN,Xxs,80,226,49,4,4,6,0.08636200071968334,2,,,,,20,17415,376,16766,29,16030,362,210,7,0,4,180,3,0,28,28,1,0,0,0,0,0,1971,10440,0,63,1,1,1,0,0,8,46.66232,0,0,0,178,1,11,63,116,112,False,2634,5,142,147,0.71428573
3805456168,True,2,156662698,o(╥﹏╥)o,Srf,80,227,57,0,3,8,,2,,,,,20,17322,374,12968,383,12605,280,102,6,0,0,85,0,0,17,17,4,1,0,0,0,0,227,3411,5586,63,1,0,0,0,0,8,0,0,0,0,102,36,231,215,11,46,False,2727,9,45,54,0.5714286
3805456168,True,3,207829314,Easy Come Easy Go,BoBoKa,,172,100,0,4,11,,2,,,,,17,13987,302,12644,153,12465,273,64,1,0,0,64,0,0,0,0,0,0,0,0,2,7,81,8326,0,41,10,9,8,2,0,11,20.813814,188,0,40,1,46,229,214,92,102,True,2605,8,168,176,0.71428573
3805456168,True,4,130416036,快乐肉搏,Agressif,80,168,48,8,4,4,0.17272400143936667,2,,,,,24,26863,580,31587,2579,24170,682,520,16,1,8,369,1,24,144,144,0,0,0,0,2,6,2490,27754,0,59,1,0,0,0,0,9,21.140064,0,0,0,63,172,147,135,116,139,False,2662,15,104,119,0.85714287
3805456168,False,128,84772440,冰冻三尺,冰冰冰,,379,16,0,6,13,,1,,,,,24,26724,577,19082,1095,16040,412,186,1,0,0,170,0,0,9,9,5,2,0,0,1,6,36,13148,285,208,19,0,0,0,0,7,82.3364,0,0,0,256,117,48,102,100,1,False,2702,10,69,79,0.5652174
3805456168,False,129,100471531,Jabz,Jabz,,288,89,3,3,14,0.0647715005397625,4,,,,,20,17229,372,13014,3268,10120,281,76,1,0,3,69,0,0,4,4,2,0,0,0,1,3,54,5776,2888,88,13,4,4,6,4,6,64.73987,36,0,0,0,79,90,180,92,46,True,2653,10,118,128,0.6956522
3805456168,False,130,91443418,nb,ninjaboogie,,173,86,2,3,16,0.04318100035984167,4,,,,,20,18248,394,13385,1849,11880,289,86,4,0,2,76,0,1,11,11,1,1,0,0,2,6,0,11025,280,91,8,16,12,12,8,15,29.763296,36,0,0,60,1,254,30,46,214,True,2641,9,131,140,0.73913044
3805456168,False,131,89871557,Aegis curse,Mushi,,316,1,9,0,8,0.1943145016192875,17,2,1,,,25,36914,797,45529,10242,37660,983,644,20,0,9,325,3,92,318,318,0,0,2,0,1,3,7657,22696,0,41,50,0,0,0,0,6,21.971735,0,0,0,147,160,116,208,139,145,False,2781,,,0,0.73913044
3805456168,False,132,113457795,ChasingTheMoon,Moonn,80,182,43,9,2,11,0.1943145016192875,6,2,1,,,24,26539,573,24362,1453,23460,526,296,17,0,9,240,2,9,60,60,0,0,0,0,1,3,3952,24827,0,126,8,0,0,0,0,9,5.04126,0,0,0,235,1,100,119,63,116,False,2633,3,145,148,0.8695652
3805522795,True,0,221666230,CC&C,CCnC,80,197,15,7,3,15,0.18158236057068744,5,,,,,22,21395,555,20238,834,19910,525,203,14,0,8,194,4,1,9,9,0,0,0,0,0,0,4404,20249,0,21,2,0,0,0,0,5,0,0,0,0,116,154,50,185,9,114,False,2180,10,125,135,0.62857145
3805522795,True,1,73562326,zz,zai,,418,103,5,5,15,0.1297016861219196,3,,,,,18,14764,383,13261,2319,11905,344,52,4,0,5,51,0,1,1,1,2,0,0,0,5,17,983,19589,0,72,9,2,2,2,2,9,103.51587,38,39,0,232,36,46,214,254,102,True,2263,15,37,52,0.5714286
3805522795,True,2,87285329,111,Pajkatt,,203,12,9,3,7,0.23346303501945528,4,1,1,1,,23,24132,626,24556,3687,21770,637,313,10,0,9,190,4,23,118,118,1,0,0,0,0,0,7449,21081,0,4,9,0,0,0,0,7,0,0,46,0,160,154,63,174,212,114,False,2194,5,116,121,0.45714286
3805522795,True,3,86698277,dog player,33,80,279,51,8,4,20,0.20752269779507135,5,,,,,19,16460,427,15304,1647,13810,397,93,33,0,8,92,0,0,11,11,0,0,0,0,0,0,1542,23524,2762,128,8,0,0,0,0,8,33.35846,0,0,46,116,267,50,242,36,30,False,2197,10,108,118,0.8
3805522795,True,4,86727555,"Sam ""sometimes broodmother"" Sosa",Peterpandam,,132,86,6,6,24,0.1556420233463035,4,,,,,18,15265,396,12952,1207,12290,336,44,1,0,6,35,0,0,3,3,3,3,0,0,2,6,1258,15740,0,82,4,15,6,16,10,9,79.96774,46,0,0,214,102,38,185,244,36,True,2122,18,175,193,0.85714287
3805522795,False,128,139876032,最后的战役,kaka,80,228,89,2,7,10,0.05188067444876784,1,,,,,14,8905,231,9830,1622,7970,255,46,1,0,2,24,0,0,18,18,1,0,0,0,0,0,22,5374,224,60,20,6,5,3,2,8,58.852654,0,0,0,92,0,254,102,36,214,False,2127,23,165,188,0.5714286
3805522795,False,129,149486894,烈烈风中丶,Sccc,80,353,25,8,5,6,0.20752269779507135,2,1,,,,22,21896,568,20739,490,18755,538,296,14,0,8,218,0,12,79,79,1,0,0,0,0,0,1224,29631,0,39,9,0,0,0,0,11,71.699234,0,0,46,50,152,100,116,158,36,False,2152,10,153,163,0.6666667
3805522795,False,130,82327674,wwwwwwwww,Faith,,259,3,2,11,11,0.05188067444876784,1,,,,,15,10100,262,6900,312,6280,179,27,6,0,2,19,0,0,10,10,2,1,0,0,1,2,0,8804,0,58,1,10,9,10,4,13,64.145454,0,0,0,36,214,46,218,244,31,True,1915,12,388,400,0.61904764
3805522795,False,131,117281554,1111,Moogy,,337,48,6,5,6,0.1556420233463035,2,,,,,22,21665,562,22320,676,19350,579,366,9,1,6,222,3,32,137,137,0,1,0,0,1,3,2921,18689,310,12,5,0,0,0,0,11,16.62108,0,0,0,172,263,116,46,63,139,False,2133,15,167,182,0.5714286
3805522795,False,132,87012746,kps,kpii,80,395,65,3,8,8,0.07782101167315175,1,1,,,,17,13068,339,11834,297,10560,307,98,1,0,3,71,0,3,27,27,0,0,0,0,2,3,0,10817,61,35,18,0,0,0,0,9,19.746496,0,0,0,102,214,232,1,46,40,False,1956,18,341,359,0.47619048
