match_id,key,team,player_slot,slot,time,type,unit
3597234172,npc_dota_goodguys_tower2_top,,,,1911,building_kill,npc_dota_badguys_siege
3597234172,npc_dota_badguys_tower2_mid,,,,1915,building_kill,npc_dota_goodguys_siege
3597234172,npc_dota_goodguys_tower2_mid,,132,9,2242,building_kill,npc_dota_hero_life_stealer
3597234172,,3,,,2588,CHAT_MESSAGE_ROSHAN_KILL,
3597234172,,,128,5,2589,CHAT_MESSAGE_AEGIS,
3597234172,npc_dota_badguys_tower2_top,,,,2866,building_kill,npc_dota_goodguys_siege
3597234172,npc_dota_badguys_tower2_bot,,,,3086,building_kill,npc_dota_creep_goodguys_melee
3597234172,,2,,,3143,CHAT_MESSAGE_ROSHAN_KILL,
3597234172,,,4,4,3145,CHAT_MESSAGE_AEGIS,
3597234172,npc_dota_badguys_tower3_bot,,1,1,3409,building_kill,npc_dota_hero_lone_druid
3597234172,npc_dota_badguys_range_rax_bot,,1,1,3415,building_kill,npc_dota_hero_lone_druid
3597234172,npc_dota_badguys_tower3_top,,1,1,3502,building_kill,npc_dota_hero_lone_druid
3597234172,npc_dota_badguys_range_rax_top,,1,1,3656,building_kill,npc_dota_hero_lone_druid
3597234172,npc_dota_badguys_melee_rax_bot,,1,1,3689,building_kill,npc_dota_hero_lone_druid
3597234172,npc_dota_badguys_melee_rax_top,,1,1,3761,building_kill,npc_dota_hero_lone_druid
3597234172,npc_dota_badguys_tower3_mid,,1,1,3849,building_kill,npc_dota_hero_lone_druid
3597234172,,2,,,3945,CHAT_MESSAGE_ROSHAN_KILL,
3597234172,,,4,4,3947,CHAT_MESSAGE_AEGIS,
3597234172,npc_dota_badguys_range_rax_mid,,1,1,3993,building_kill,npc_dota_hero_lone_druid
3597234172,npc_dota_badguys_melee_rax_mid,,1,1,4003,building_kill,npc_dota_hero_lone_druid
3597234172,npc_dota_badguys_tower4,,1,1,4031,building_kill,npc_dota_hero_lone_druid
3597234172,npc_dota_badguys_tower4,,4,4,4036,building_kill,npc_dota_hero_arc_warden
3597234172,npc_dota_badguys_fort,,,,4036,building_kill,dota_unknown
3597401325,9,,3,3,304,CHAT_MESSAGE_FIRSTBLOOD,
3597401325,npc_dota_badguys_tower1_mid,,4,4,651,building_kill,npc_dota_hero_razor
3597401325,npc_dota_badguys_tower1_top,,4,4,706,building_kill,npc_dota_hero_razor
3597401325,npc_dota_badguys_tower1_bot,,3,3,767,building_kill,npc_dota_hero_abyssal_underlord
3597401325,npc_dota_badguys_tower2_bot,,2,2,796,building_kill,npc_dota_hero_troll_warlord
3597401325,npc_dota_goodguys_tower1_top,,129,6,811,building_kill,npc_dota_hero_furion
3597401325,,2,,,821,CHAT_MESSAGE_COURIER_LOST,
3597401325,npc_dota_goodguys_tower1_bot,,129,6,921,building_kill,npc_dota_hero_furion
3597401325,,2,,,946,CHAT_MESSAGE_ROSHAN_KILL,
3597401325,,,4,4,946,CHAT_MESSAGE_AEGIS,
3597401325,npc_dota_goodguys_tower1_mid,,129,6,1109,building_kill,npc_dota_hero_furion
3597401325,npc_dota_badguys_tower2_mid,,,,1116,building_kill,npc_dota_creep_goodguys_melee
3597401325,npc_dota_badguys_tower2_top,,4,4,1152,building_kill,npc_dota_hero_razor
3597401325,,2,,,1461,CHAT_MESSAGE_ROSHAN_KILL,
3597401325,,,4,4,1462,CHAT_MESSAGE_AEGIS,
3597401325,npc_dota_badguys_tower3_mid,,2,2,1514,building_kill,npc_dota_hero_troll_warlord
3597401325,npc_dota_goodguys_tower2_top,,128,5,1621,building_kill,npc_dota_hero_drow_ranger
3597401325,npc_dota_badguys_healers,,2,2,1746,building_kill,npc_dota_hero_troll_warlord
3597401325,npc_dota_badguys_tower3_top,,3,3,2072,building_kill,npc_dota_hero_abyssal_underlord
3597401325,npc_dota_badguys_range_rax_top,,2,2,2076,building_kill,npc_dota_hero_troll_warlord
3597401325,npc_dota_badguys_melee_rax_top,,4,4,2082,building_kill,npc_dota_hero_razor
3597401325,npc_dota_badguys_range_rax_mid,,2,2,2088,building_kill,npc_dota_hero_troll_warlord
3597401325,npc_dota_badguys_melee_rax_mid,,2,2,2092,building_kill,npc_dota_hero_troll_warlord
3597401325,npc_dota_badguys_tower3_bot,,2,2,2105,building_kill,npc_dota_hero_troll_warlord
3597401325,npc_dota_badguys_melee_rax_bot,,2,2,2111,building_kill,npc_dota_hero_troll_warlord
3597401325,npc_dota_badguys_range_rax_bot,,2,2,2114,building_kill,npc_dota_hero_troll_warlord
3597401325,npc_dota_badguys_fort,,,,2137,building_kill,dota_unknown
3604953487,0,,128,5,310,CHAT_MESSAGE_FIRSTBLOOD,
3604953487,npc_dota_badguys_tower1_mid,,1,1,513,building_kill,npc_dota_hero_shredder
3604953487,npc_dota_goodguys_tower1_bot,,130,7,676,building_kill,npc_dota_hero_dragon_knight
3604953487,npc_dota_badguys_tower1_top,,,,687,building_kill,npc_dota_goodguys_siege
3604953487,npc_dota_goodguys_tower1_top,,131,8,868,building_kill,npc_dota_hero_weaver
3604953487,npc_dota_goodguys_tower2_bot,,130,7,1131,building_kill,npc_dota_hero_dragon_knight
3604953487,npc_dota_goodguys_tower1_mid,,131,8,1298,building_kill,npc_dota_hero_weaver
3604953487,,3,,,1323,CHAT_MESSAGE_ROSHAN_KILL,
3604953487,,,131,8,1323,CHAT_MESSAGE_AEGIS,
3604953487,npc_dota_goodguys_tower2_mid,,130,7,1430,building_kill,npc_dota_hero_dragon_knight
3604953487,npc_dota_badguys_tower1_bot,,2,2,1757,building_kill,npc_dota_hero_queenofpain
3604953487,npc_dota_goodguys_tower3_mid,,130,7,1758,building_kill,npc_dota_hero_dragon_knight
3604953487,npc_dota_goodguys_healers,,130,7,1905,building_kill,npc_dota_hero_dragon_knight
3604953487,npc_dota_goodguys_tower2_top,,131,8,1963,building_kill,npc_dota_hero_weaver
3604953487,npc_dota_goodguys_melee_rax_mid,,130,7,1978,building_kill,npc_dota_hero_dragon_knight
3604953487,,3,,,2085,CHAT_MESSAGE_ROSHAN_KILL,
3604953487,,,131,8,2087,CHAT_MESSAGE_AEGIS,
3604953487,npc_dota_goodguys_range_rax_mid,,130,7,2166,building_kill,npc_dota_hero_dragon_knight
3604953487,npc_dota_goodguys_fort,,,,2201,building_kill,dota_unknown
3604955649,0,,129,6,145,CHAT_MESSAGE_FIRSTBLOOD,
3604955649,npc_dota_goodguys_tower1_mid,,3,3,529,building_kill,npc_dota_hero_winter_wyvern
3604955649,npc_dota_goodguys_tower1_bot,,131,8,891,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_badguys_tower1_top,,4,4,1003,building_kill,npc_dota_hero_antimage
3604955649,npc_dota_badguys_tower2_top,,4,4,1293,building_kill,npc_dota_hero_antimage
3604955649,npc_dota_goodguys_tower2_bot,,131,8,1300,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_badguys_tower1_bot,,4,4,1387,building_kill,npc_dota_hero_antimage
3604955649,npc_dota_goodguys_tower2_mid,,130,7,1453,building_kill,npc_dota_hero_medusa
3604955649,,3,,,1485,CHAT_MESSAGE_ROSHAN_KILL,
3604955649,,,131,8,1486,CHAT_MESSAGE_AEGIS,
3604955649,npc_dota_goodguys_tower1_top,,131,8,1505,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_badguys_tower1_mid,,4,4,1920,building_kill,npc_dota_hero_antimage
3604955649,npc_dota_goodguys_tower3_mid,,,,1942,building_kill,npc_dota_creep_badguys_melee
3604955649,npc_dota_goodguys_tower2_top,,130,7,1946,building_kill,npc_dota_hero_medusa
3604955649,npc_dota_goodguys_melee_rax_mid,,131,8,1949,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_goodguys_range_rax_mid,,130,7,2108,building_kill,npc_dota_hero_medusa
3604955649,npc_dota_goodguys_healers,,131,8,2149,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_badguys_tower2_mid,,0,0,2327,building_kill,npc_dota_hero_queenofpain
3604955649,npc_dota_badguys_tower3_mid,,0,0,2338,building_kill,npc_dota_hero_queenofpain
3604955649,,2,,,2404,CHAT_MESSAGE_ROSHAN_KILL,
3604955649,,,4,4,2405,CHAT_MESSAGE_AEGIS,
3604955649,npc_dota_badguys_healers,,0,0,2477,building_kill,npc_dota_hero_queenofpain
3604955649,npc_dota_badguys_healers,,0,0,2513,building_kill,npc_dota_hero_queenofpain
3604955649,npc_dota_goodguys_tower3_top,,131,8,2619,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_badguys_melee_rax_mid,,0,0,2705,building_kill,npc_dota_hero_queenofpain
3604955649,npc_dota_badguys_tower3_top,,4,4,2712,building_kill,npc_dota_hero_antimage
3604955649,npc_dota_badguys_range_rax_mid,,4,4,2723,building_kill,npc_dota_hero_antimage
3604955649,,3,,,2963,CHAT_MESSAGE_ROSHAN_KILL,
3604955649,,,131,8,2966,CHAT_MESSAGE_AEGIS,
3604955649,npc_dota_goodguys_healers,,131,8,3005,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_goodguys_melee_rax_top,,131,8,3154,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_goodguys_range_rax_top,,131,8,3155,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_goodguys_tower3_bot,,131,8,3165,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_goodguys_melee_rax_bot,,131,8,3177,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_goodguys_range_rax_bot,,131,8,3182,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_goodguys_tower4,,131,8,3200,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_goodguys_tower4,,131,8,3207,building_kill,npc_dota_hero_terrorblade
3604955649,npc_dota_goodguys_fort,,131,8,3558,building_kill,npc_dota_hero_terrorblade
3605018496,7,,2,2,337,CHAT_MESSAGE_FIRSTBLOOD,
3605018496,npc_dota_goodguys_tower1_mid,,129,6,689,building_kill,npc_dota_hero_medusa
3605018496,npc_dota_goodguys_tower1_bot,,131,8,740,building_kill,npc_dota_hero_puck
3605018496,npc_dota_badguys_tower1_top,,0,0,803,building_kill,npc_dota_hero_antimage
3605018496,npc_dota_goodguys_tower1_top,,131,8,915,building_kill,npc_dota_hero_puck
3605018496,npc_dota_goodguys_tower2_mid,,129,6,1204,building_kill,npc_dota_hero_medusa
3605018496,,3,,,1263,CHAT_MESSAGE_ROSHAN_KILL,
3605018496,,,129,6,1263,CHAT_MESSAGE_AEGIS,
3605018496,npc_dota_goodguys_tower2_bot,,129,6,1324,building_kill,npc_dota_hero_medusa
3605018496,npc_dota_goodguys_tower3_bot,,131,8,1390,building_kill,npc_dota_hero_puck
3605018496,npc_dota_goodguys_melee_rax_bot,,129,6,1402,building_kill,npc_dota_hero_medusa
3605018496,npc_dota_goodguys_healers,,129,6,1424,building_kill,npc_dota_hero_medusa
3605018496,npc_dota_goodguys_healers,,129,6,1500,building_kill,npc_dota_hero_medusa
3605018496,npc_dota_goodguys_tower2_top,,131,8,1560,building_kill,npc_dota_hero_puck
3605018496,npc_dota_goodguys_tower3_top,,129,6,1593,building_kill,npc_dota_hero_medusa
3605018496,npc_dota_goodguys_melee_rax_top,,129,6,1641,building_kill,npc_dota_hero_medusa
3605018496,npc_dota_goodguys_tower3_mid,,131,8,1727,building_kill,npc_dota_hero_puck
3605018496,npc_dota_goodguys_melee_rax_mid,,129,6,1747,building_kill,npc_dota_hero_medusa
3605018496,npc_dota_goodguys_fort,,,,1762,building_kill,dota_unknown
3605037754,4,,128,5,13,CHAT_MESSAGE_FIRSTBLOOD,
3605037754,npc_dota_goodguys_tower1_top,,132,9,656,building_kill,npc_dota_hero_life_stealer
3605037754,npc_dota_badguys_tower1_bot,,3,3,866,building_kill,npc_dota_hero_jakiro
3605037754,npc_dota_goodguys_tower1_mid,,129,6,1060,building_kill,npc_dota_hero_medusa
3605037754,npc_dota_badguys_tower1_top,,3,3,1128,building_kill,npc_dota_hero_jakiro
3605037754,npc_dota_goodguys_tower1_bot,,130,7,1132,building_kill,npc_dota_hero_legion_commander
3605037754,npc_dota_goodguys_tower2_bot,,129,6,1348,building_kill,npc_dota_hero_medusa
3605037754,,3,,,1478,CHAT_MESSAGE_ROSHAN_KILL,
3605037754,,,129,6,1478,CHAT_MESSAGE_AEGIS,
3605037754,npc_dota_goodguys_tower2_mid,,3,3,1570,building_kill,npc_dota_hero_jakiro
3605037754,,3,,,1621,CHAT_MESSAGE_COURIER_LOST,
3605037754,npc_dota_goodguys_tower3_mid,,130,7,1666,building_kill,npc_dota_hero_legion_commander
3605037754,npc_dota_goodguys_fort,,,,1669,building_kill,dota_unknown
3605073008,9,,4,4,72,CHAT_MESSAGE_FIRSTBLOOD,
3605073008,npc_dota_goodguys_tower1_top,,,,375,building_kill,npc_dota_badguys_siege
3605073008,npc_dota_goodguys_tower2_top,,,,431,building_kill,npc_dota_creep_badguys_ranged
3605073008,npc_dota_goodguys_tower1_mid,,132,9,582,building_kill,npc_dota_hero_broodmother
3605073008,npc_dota_goodguys_tower1_bot,,131,8,701,building_kill,npc_dota_hero_brewmaster
3605073008,npc_dota_goodguys_tower2_bot,,128,5,754,building_kill,npc_dota_hero_shadow_shaman
3605073008,npc_dota_goodguys_tower3_top,,,,775,building_kill,npc_dota_creep_badguys_ranged
3605073008,npc_dota_goodguys_healers,,132,9,862,building_kill,npc_dota_hero_broodmother
3605073008,npc_dota_badguys_tower1_top,,,,887,building_kill,npc_dota_creep_goodguys_melee
3605073008,npc_dota_badguys_tower1_bot,,,,965,building_kill,npc_dota_creep_goodguys_melee
3605073008,,3,,,1079,CHAT_MESSAGE_ROSHAN_KILL,
3605073008,,,129,6,1079,CHAT_MESSAGE_AEGIS,
3605073008,npc_dota_goodguys_tower2_mid,,129,6,1147,building_kill,npc_dota_hero_nevermore
3605073008,npc_dota_badguys_tower1_mid,,4,4,1274,building_kill,npc_dota_hero_furion
3605073008,npc_dota_goodguys_melee_rax_top,,129,6,1574,building_kill,npc_dota_hero_nevermore
3605073008,,3,,,1817,CHAT_MESSAGE_ROSHAN_KILL,
3605073008,,,129,6,1817,CHAT_MESSAGE_AEGIS,
3605073008,npc_dota_goodguys_range_rax_top,,,,1859,building_kill,npc_dota_badguys_siege
3605073008,npc_dota_goodguys_healers,,129,6,1979,building_kill,npc_dota_hero_nevermore
3605073008,npc_dota_goodguys_tower3_bot,,129,6,2028,building_kill,npc_dota_hero_nevermore
3605073008,npc_dota_goodguys_melee_rax_bot,,129,6,2038,building_kill,npc_dota_hero_nevermore
3605073008,npc_dota_goodguys_range_rax_bot,,129,6,2065,building_kill,npc_dota_hero_nevermore
3605073008,npc_dota_goodguys_tower3_mid,,129,6,2070,building_kill,npc_dota_hero_nevermore
3605073008,npc_dota_goodguys_melee_rax_mid,,129,6,2075,building_kill,npc_dota_hero_nevermore
3605073008,npc_dota_goodguys_fort,,,,2224,building_kill,dota_unknown
3605087164,7,,1,1,44,CHAT_MESSAGE_FIRSTBLOOD,
3605087164,npc_dota_goodguys_tower1_top,,,,423,building_kill,npc_dota_badguys_siege
3605087164,,2,,,542,CHAT_MESSAGE_COURIER_LOST,
3605087164,npc_dota_goodguys_tower1_bot,,132,9,780,building_kill,npc_dota_hero_weaver
3605087164,npc_dota_badguys_tower1_mid,,3,3,879,building_kill,npc_dota_hero_death_prophet
3605087164,npc_dota_badguys_tower1_top,,0,0,1047,building_kill,npc_dota_hero_morphling
3605087164,npc_dota_goodguys_tower1_mid,,132,9,1059,building_kill,npc_dota_hero_weaver
3605087164,,2,,,1360,CHAT_MESSAGE_ROSHAN_KILL,
3605087164,,,0,0,1360,CHAT_MESSAGE_AEGIS,
3605087164,npc_dota_goodguys_tower2_top,,132,9,1458,building_kill,npc_dota_hero_weaver
3605087164,npc_dota_badguys_tower2_mid,,0,0,1466,building_kill,npc_dota_hero_morphling
3605087164,npc_dota_badguys_tower3_mid,,0,0,1488,building_kill,npc_dota_hero_morphling
3605087164,npc_dota_badguys_melee_rax_mid,,4,4,1496,building_kill,npc_dota_hero_shadow_demon
3605087164,npc_dota_badguys_range_rax_mid,,0,0,1501,building_kill,npc_dota_hero_morphling
3605087164,npc_dota_badguys_tower1_bot,,0,0,1541,building_kill,npc_dota_hero_morphling
3605087164,npc_dota_badguys_tower2_bot,,4,4,1570,building_kill,npc_dota_hero_shadow_demon
3605087164,npc_dota_badguys_tower3_bot,,0,0,1592,building_kill,npc_dota_hero_morphling
3605087164,npc_dota_badguys_melee_rax_bot,,4,4,1600,building_kill,npc_dota_hero_shadow_demon
3605087164,npc_dota_badguys_range_rax_bot,,,,1608,building_kill,npc_dota_goodguys_siege
3605087164,npc_dota_badguys_tower4,,0,0,1611,building_kill,npc_dota_hero_morphling
3605087164,npc_dota_badguys_fort,,,,1616,building_kill,dota_unknown
3605148046,4,,128,5,45,CHAT_MESSAGE_FIRSTBLOOD,
3605148046,npc_dota_goodguys_tower1_mid,,129,6,615,building_kill,npc_dota_hero_viper
3605148046,npc_dota_badguys_tower1_top,,4,4,718,building_kill,npc_dota_hero_beastmaster
3605148046,npc_dota_goodguys_tower1_bot,,129,6,846,building_kill,npc_dota_hero_viper
3605148046,npc_dota_badguys_tower2_top,,4,4,848,building_kill,npc_dota_hero_beastmaster
3605148046,npc_dota_goodguys_tower1_top,,128,5,986,building_kill,npc_dota_hero_gyrocopter
3605148046,npc_dota_goodguys_tower2_bot,,,,1164,building_kill,npc_dota_creep_badguys_ranged
3605148046,,2,,,1226,CHAT_MESSAGE_ROSHAN_KILL,
3605148046,,,2,2,1227,CHAT_MESSAGE_AEGIS,
3605148046,npc_dota_badguys_tower1_mid,,2,2,1298,building_kill,npc_dota_hero_nevermore
3605148046,npc_dota_badguys_tower2_mid,,4,4,1319,building_kill,npc_dota_hero_beastmaster
3605148046,npc_dota_badguys_tower1_bot,,1,1,1439,building_kill,npc_dota_hero_faceless_void
3605148046,npc_dota_goodguys_tower2_mid,,129,6,1728,building_kill,npc_dota_hero_viper
3605148046,,3,,,2144,CHAT_MESSAGE_COURIER_LOST,
3605148046,npc_dota_goodguys_tower3_mid,,128,5,2205,building_kill,npc_dota_hero_gyrocopter
3605148046,npc_dota_goodguys_melee_rax_mid,,128,5,2212,building_kill,npc_dota_hero_gyrocopter
3605148046,,3,,,2361,CHAT_MESSAGE_ROSHAN_KILL,
3605148046,,,129,6,2362,CHAT_MESSAGE_AEGIS,
3605148046,npc_dota_goodguys_tower3_bot,,129,6,2391,building_kill,npc_dota_hero_viper
3605148046,npc_dota_goodguys_melee_rax_bot,,128,5,2397,building_kill,npc_dota_hero_gyrocopter
3605148046,npc_dota_goodguys_range_rax_bot,,128,5,2403,building_kill,npc_dota_hero_gyrocopter
3605148046,npc_dota_goodguys_healers,,128,5,2440,building_kill,npc_dota_hero_gyrocopter
3605148046,npc_dota_goodguys_tower2_top,,130,7,2574,building_kill,npc_dota_hero_omniknight
3605148046,npc_dota_badguys_tower2_bot,,4,4,2587,building_kill,npc_dota_hero_beastmaster
3605148046,npc_dota_goodguys_tower3_top,,129,6,2598,building_kill,npc_dota_hero_viper
3605148046,npc_dota_goodguys_range_rax_mid,,,,2638,building_kill,npc_dota_creep_badguys_melee_upgraded
3605148046,npc_dota_badguys_tower3_mid,,1,1,2764,building_kill,npc_dota_hero_faceless_void
3605148046,npc_dota_badguys_tower4,,1,1,2776,building_kill,npc_dota_hero_faceless_void
3605148046,npc_dota_badguys_melee_rax_mid,,,,2779,building_kill,npc_dota_goodguys_siege
3605148046,npc_dota_badguys_range_rax_mid,,,,2781,building_kill,npc_dota_goodguys_siege
3605148046,npc_dota_goodguys_tower4,,,,2781,building_kill,npc_dota_creep_badguys_ranged_upgraded
3605148046,npc_dota_badguys_tower4,,4,4,2792,building_kill,npc_dota_hero_beastmaster
3605148046,npc_dota_goodguys_tower4,,,,2800,building_kill,npc_dota_badguys_siege_upgraded
3605148046,npc_dota_badguys_fort,,2,2,2802,building_kill,npc_dota_hero_nevermore
3605162043,3,,130,7,210,CHAT_MESSAGE_FIRSTBLOOD,
3605162043,npc_dota_badguys_tower1_top,,132,9,695,building_kill,npc_dota_hero_night_stalker
3605162043,npc_dota_goodguys_tower1_bot,,131,8,699,building_kill,npc_dota_hero_razor
3605162043,npc_dota_goodguys_tower1_top,,132,9,1278,building_kill,npc_dota_hero_night_stalker
3605162043,npc_dota_goodguys_tower1_mid,,0,0,1430,building_kill,npc_dota_hero_winter_wyvern
3605162043,npc_dota_goodguys_tower2_bot,,131,8,1528,building_kill,npc_dota_hero_razor
3605162043,npc_dota_badguys_tower1_mid,,4,4,1635,building_kill,npc_dota_hero_phantom_lancer
3605162043,npc_dota_goodguys_tower2_mid,,,,1805,building_kill,npc_dota_creep_badguys_melee
3605162043,npc_dota_goodguys_tower2_top,,131,8,1870,building_kill,npc_dota_hero_razor
3605162043,npc_dota_badguys_tower1_bot,,4,4,1995,building_kill,npc_dota_hero_phantom_lancer
3605162043,npc_dota_goodguys_tower3_bot,,131,8,2062,building_kill,npc_dota_hero_razor
3605162043,npc_dota_goodguys_fort,,,,2201,building_kill,dota_unknown
3605234811,4,,128,5,49,CHAT_MESSAGE_FIRSTBLOOD,
3605234811,npc_dota_goodguys_tower1_top,,129,6,407,building_kill,npc_dota_hero_tiny
3605234811,npc_dota_goodguys_tower1_bot,,128,5,649,building_kill,npc_dota_hero_shadow_shaman
3605234811,npc_dota_badguys_tower1_top,,,,729,building_kill,npc_dota_creep_goodguys_melee
3605234811,npc_dota_badguys_tower1_mid,,2,2,785,building_kill,npc_dota_hero_medusa
3605234811,npc_dota_goodguys_tower1_mid,,130,7,939,building_kill,npc_dota_hero_brewmaster
3605234811,npc_dota_badguys_tower2_top,,3,3,1274,building_kill,npc_dota_hero_luna
3605234811,,3,,,1490,CHAT_MESSAGE_ROSHAN_KILL,
3605234811,,,131,8,1492,CHAT_MESSAGE_AEGIS,
3605234811,npc_dota_goodguys_tower2_bot,,129,6,1646,building_kill,npc_dota_hero_tiny
3605234811,npc_dota_goodguys_tower2_mid,,128,5,1685,building_kill,npc_dota_hero_shadow_shaman
3605234811,npc_dota_badguys_tower1_bot,,2,2,1935,building_kill,npc_dota_hero_medusa
3605234811,npc_dota_goodguys_tower2_top,,2,2,1957,building_kill,npc_dota_hero_medusa
3605234811,,3,,,2122,CHAT_MESSAGE_ROSHAN_KILL,
3605234811,,,131,8,2122,CHAT_MESSAGE_AEGIS,
3605234811,npc_dota_goodguys_tower3_bot,,131,8,2311,building_kill,npc_dota_hero_storm_spirit
3605234811,npc_dota_goodguys_healers,,129,6,2465,building_kill,npc_dota_hero_tiny
3605234811,npc_dota_goodguys_melee_rax_bot,,131,8,2522,building_kill,npc_dota_hero_storm_spirit
3605234811,npc_dota_goodguys_range_rax_bot,,,,2670,building_kill,npc_dota_creep_badguys_melee_upgraded
3605234811,,2,,,2675,CHAT_MESSAGE_ROSHAN_KILL,
3605234811,,,2,2,2677,CHAT_MESSAGE_AEGIS,
3605234811,npc_dota_badguys_tower2_mid,,3,3,2698,building_kill,npc_dota_hero_luna
3605234811,npc_dota_badguys_tower3_mid,,2,2,2906,building_kill,npc_dota_hero_medusa
3605234811,npc_dota_goodguys_tower3_mid,,129,6,3096,building_kill,npc_dota_hero_tiny
3605234811,npc_dota_goodguys_melee_rax_mid,,129,6,3107,building_kill,npc_dota_hero_tiny
3605234811,npc_dota_goodguys_healers,,129,6,3204,building_kill,npc_dota_hero_tiny
3605234811,,3,,,3256,CHAT_MESSAGE_COURIER_LOST,
3605234811,npc_dota_goodguys_fort,,,,3258,building_kill,dota_unknown
3605239055,0,,128,5,4,CHAT_MESSAGE_FIRSTBLOOD,
3605239055,npc_dota_badguys_tower1_top,,,,702,building_kill,npc_dota_goodguys_siege
3605239055,npc_dota_goodguys_tower1_bot,,132,9,805,building_kill,npc_dota_hero_chaos_knight
3605239055,npc_dota_badguys_tower1_mid,,2,2,823,building_kill,npc_dota_hero_weaver
3605239055,npc_dota_badguys_tower2_top,,4,4,909,building_kill,npc_dota_hero_dragon_knight
3605239055,npc_dota_goodguys_tower2_bot,,132,9,914,building_kill,npc_dota_hero_chaos_knight
3605239055,npc_dota_badguys_tower1_bot,,,,1025,building_kill,npc_dota_creep_goodguys_melee
3605239055,npc_dota_goodguys_tower1_mid,,4,4,1034,building_kill,npc_dota_hero_dragon_knight
3605239055,,2,,,1250,CHAT_MESSAGE_ROSHAN_KILL,
3605239055,,,1,1,1250,CHAT_MESSAGE_AEGIS,
3605239055,npc_dota_badguys_tower2_mid,,1,1,1302,building_kill,npc_dota_hero_storm_spirit
3605239055,npc_dota_goodguys_tower1_top,,,,1423,building_kill,npc_dota_creep_badguys_melee
3605239055,npc_dota_badguys_tower2_bot,,4,4,1439,building_kill,npc_dota_hero_dragon_knight
3605239055,npc_dota_badguys_tower3_bot,,4,4,1477,building_kill,npc_dota_hero_dragon_knight
3605239055,npc_dota_badguys_healers,,4,4,1539,building_kill,npc_dota_hero_dragon_knight
3605239055,npc_dota_badguys_healers,,4,4,1654,building_kill,npc_dota_hero_dragon_knight
3605239055,npc_dota_badguys_tower3_mid,,1,1,1766,building_kill,npc_dota_hero_storm_spirit
3605239055,npc_dota_badguys_melee_rax_mid,,4,4,1774,building_kill,npc_dota_hero_dragon_knight
3605239055,npc_dota_badguys_range_rax_mid,,1,1,1944,building_kill,npc_dota_hero_storm_spirit
3605239055,npc_dota_badguys_range_rax_bot,,1,1,1961,building_kill,npc_dota_hero_storm_spirit
3605239055,npc_dota_goodguys_tower2_top,,128,5,1971,building_kill,npc_dota_hero_sniper
3605239055,npc_dota_badguys_melee_rax_bot,,2,2,1973,building_kill,npc_dota_hero_weaver
3605239055,npc_dota_badguys_tower3_top,,2,2,1981,building_kill,npc_dota_hero_weaver
3605239055,npc_dota_badguys_melee_rax_top,,4,4,1987,building_kill,npc_dota_hero_dragon_knight
3605239055,npc_dota_badguys_range_rax_top,,2,2,1991,building_kill,npc_dota_hero_weaver
3605239055,npc_dota_badguys_fort,,,,1999,building_kill,dota_unknown
3605319407,6,,4,4,142,CHAT_MESSAGE_FIRSTBLOOD,
3605319407,npc_dota_badguys_tower1_top,,1,1,773,building_kill,npc_dota_hero_weaver
3605319407,,2,,,855,CHAT_MESSAGE_ROSHAN_KILL,
3605319407,,,1,1,858,CHAT_MESSAGE_AEGIS,
3605319407,npc_dota_goodguys_tower1_bot,,132,9,900,building_kill,npc_dota_hero_death_prophet
3605319407,npc_dota_goodguys_tower1_top,,129,6,1029,building_kill,npc_dota_hero_morphling
3605319407,npc_dota_badguys_tower1_mid,,131,8,1086,building_kill,npc_dota_hero_centaur
3605319407,npc_dota_goodguys_tower2_bot,,129,6,1291,building_kill,npc_dota_hero_morphling
3605319407,npc_dota_goodguys_tower1_mid,,3,3,1461,building_kill,npc_dota_hero_sand_king
3605319407,,3,,,1552,CHAT_MESSAGE_ROSHAN_KILL,
3605319407,,,129,6,1552,CHAT_MESSAGE_AEGIS,
3605319407,npc_dota_badguys_tower2_top,,,,1572,building_kill,npc_dota_goodguys_siege
3605319407,npc_dota_badguys_tower1_bot,,1,1,1647,building_kill,npc_dota_hero_weaver
3605319407,npc_dota_goodguys_tower2_mid,,129,6,1649,building_kill,npc_dota_hero_morphling
3605319407,npc_dota_goodguys_tower2_top,,129,6,1765,building_kill,npc_dota_hero_morphling
3605319407,,3,,,1867,CHAT_MESSAGE_COURIER_LOST,
3605319407,npc_dota_badguys_tower2_mid,,1,1,2086,building_kill,npc_dota_hero_weaver
3605319407,,3,,,2160,CHAT_MESSAGE_ROSHAN_KILL,
3605319407,,,129,6,2160,CHAT_MESSAGE_AEGIS,
3605319407,npc_dota_badguys_tower2_bot,,,,2165,building_kill,npc_dota_goodguys_siege
